"gene","cluster"
"2610507I01Rik",2
"2610524H06Rik",8
"2610528A11Rik",11
"2610528J11Rik",3
"2700012I20Rik",9
"2700016F22Rik",4
"2700029M09Rik",8
"2700033N17Rik",11
"2700038G22Rik",10
"2700046A07Rik",6
"2700046G09Rik",7
"2700049A03Rik",2
"2700050L05Rik",8
"2700060E02Rik",8
"2700062C07Rik",6
"2700073G19Rik",4
"2700081L22Rik",11
"2700081O15Rik",6
"2700086A05Rik",1
"2700089E24Rik",4
"2700094K13Rik",3
"2700097O09Rik",8
"2810001G20Rik",3
"2810002D19Rik",8
"2810004N23Rik",4
"2810006K23Rik",6
"2810008D09Rik",2
"2810021J22Rik",2
"2810025M15Rik",10
"2810029C07Rik",11
"2810032G03Rik",11
"2810055G20Rik",11
"2810403A07Rik",8
"2810403D21Rik",8
"2810408A11Rik",8
"2810408I11Rik",1
"2810408M09Rik",4
"2810410L24Rik",6
"2810417H13Rik",1
"2810425M01Rik",10
"2810428I15Rik",4
"2810429I04Rik",11
"2810430I11Rik",11
"2810433D01Rik",3
"2810442I21Rik",2
"2810442N19Rik",11
"2810455O05Rik",11
"2810468N07Rik",9
"2810474O19Rik",4
"2900002K06Rik",11
"2900005J15Rik",6
"2900008C10Rik",6
"2900026A02Rik",6
"2900052L18Rik",7
"2900053O20Rik",11
"2900056M20Rik",11
"2900076A07Rik",2
"2900089D17Rik",8
"3010001F23Rik",11
"3010003L21Rik",6
"3010026O09Rik",1
"3110001I22Rik",9
"3110002H16Rik",7
"3110007F17Rik",1
"3110009E18Rik",5
"3110021A11Rik",1
"3110021N24Rik",6
"3110040N11Rik",2
"3110043O21Rik",3
"3110045C21Rik",1
"3110052M02Rik",11
"3110056K07Rik",3
"3110057O12Rik",8
"3110062M04Rik",2
"3110070M22Rik",6
"3110082I17Rik",5
"3110083C13Rik",11
"3222401L13Rik",4
"3300002A11Rik",11
"3300002I08Rik",5
"3300005D01Rik",6
"3632451O06Rik",1
"3830403N18Rik",1
"3830406C13Rik",2
"3830408C21Rik",10
"3930402G23Rik",6
"4430402I18Rik",9
"4631405J19Rik",1
"4631405K08Rik",11
"4632404H12Rik",6
"4632411P08Rik",6
"4632415L05Rik",5
"4632419I22Rik",1
"4632427E13Rik",8
"4632428C04Rik",5
"4632428N05Rik",10
"4632434I11Rik",5
"4731419I09Rik",6
"4732414G09Rik",1
"4732440D04Rik",10
"4732487G21Rik",11
"4732491K20Rik",11
"4831440E17Rik",2
"4833412C05Rik",1
"4833417C18Rik",5
"4833418N02Rik",2
"4833420G17Rik",6
"4833422C13Rik",9
"4833423E24Rik",11
"4833424O15Rik",11
"4833427G06Rik",10
"4833439L19Rik",2
"4921507P07Rik",1
"4921514A10Rik",1
"4921524J17Rik",3
"4921530L18Rik",6
"4921531C22Rik",4
"4922501C03Rik",7
"4922501L14Rik",11
"4930402H24Rik",4
"4930403O15Rik",2
"4930404I05Rik",1
"4930404N11Rik",3
"4930405A21Rik",6
"4930412C18Rik",6
"4930417H01Rik",11
"4930422G04Rik",1
"4930426I24Rik",6
"4930427A07Rik",1
"4930429B21Rik",6
"4930429F24Rik",9
"4930430E12Rik",9
"4930430F08Rik",2
"4930432K21Rik",11
"4930441O14Rik",11
"4930444P10Rik",11
"4930451C15Rik",10
"4930451G09Rik",11
"4930452B06Rik",3
"4930453N24Rik",3
"4930455G09Rik",9
"4930455H04Rik",9
"4930470G03Rik",6
"4930480K23Rik",11
"4930481A15Rik",4
"4930481B07Rik",6
"4930486L24Rik",11
"4930500J02Rik",11
"4930503L19Rik",6
"4930506C21Rik",11
"4930506M07Rik",3
"4930507D05Rik",11
"4930509G22Rik",9
"4930513N10Rik",6
"4930515G01Rik",11
"4930518I15Rik",6
"4930520O04Rik",8
"4930522L14Rik",5
"4930523C07Rik",10
"4930524J08Rik",11
"4930524L23Rik",11
"4930524O07Rik",11
"4930525G20Rik",6
"4930529M08Rik",6
"4930532G15Rik",11
"4930533K18Rik",11
"4930538E20Rik",11
"4930539J05Rik",9
"4930540M05Rik",11
"4930546H06Rik",8
"4930547M16Rik",11
"4930550C14Rik",1
"4930550G17Rik",6
"4930556M19Rik",8
"4930558J18Rik",1
"4930562C15Rik",1
"4930562F07Rik",1
"4930563E22Rik",6
"4930570N19Rik",11
"4930577N17Rik",11
"4930578C19Rik",10
"4930578M01Rik",1
"4930579G18Rik",1
"4930579G24Rik",1
"4930579K19Rik",6
"4930580A09Rik",11
"4930581F22Rik",2
"4930594M22Rik",9
"4930597O21Rik",11
"4930599N23Rik",5
"4931406C07Rik",7
"4931406P16Rik",7
"4931414P19Rik",6
"4931422A03Rik",11
"4931428F04Rik",4
"4931429I11Rik",10
"4931440P22Rik",6
"4932418E24Rik",11
"4932438A13Rik",7
"4932443I19Rik",10
"4932443L11Rik",9
"4933400F03Rik",11
"4933404O12Rik",11
"4933405D12Rik",9
"4933406C10Rik",4
"4933406P04Rik",11
"4933407K13Rik",1
"4933408B17Rik",11
"4933408J17Rik",11
"4933411K20Rik",7
"4933415A04Rik",6
"4933421O10Rik",6
"4933424M12Rik",9
"4933426M11Rik",2
"4933427D14Rik",5
"4933429H19Rik",11
"4933431E20Rik",10
"4933431K23Rik",1
"4933433G15Rik",10
"4933434E20Rik",4
"4933436C20Rik",8
"4933439C10Rik",2
"4933439K11Rik",8
"5031414D18Rik",11
"5031425E22Rik",4
"5031434O11Rik",6
"5031439G07Rik",2
"5033403F01Rik",11
"5033411D12Rik",8
"5033430I15Rik",6
"5330413P13Rik",1
"5330417C22Rik",4
"5330426P16Rik",11
"5330430P22Rik",9
"5330439K02Rik",6
"5430400D12Rik",1
"5430402O13Rik",6
"5430403G16Rik",5
"5430405H02Rik",2
"5430416N02Rik",8
"5430416O09Rik",2
"5430417L22Rik",4
"5430421N21Rik",10
"5430427O19Rik",10
"5430435G22Rik",6
"5530601H04Rik",7
"5730405O15Rik",1
"5730409E04Rik",5
"5730420D15Rik",11
"5730422E09Rik",6
"5730446D14Rik",1
"5730455P16Rik",8
"5730480H06Rik",7
"5730507C01Rik",11
"5730508B09Rik",6
"5730522E02Rik",1
"5730559C18Rik",6
"5730577I03Rik",10
"5730596B20Rik",9
"5830415F09Rik",7
"5830416P10Rik",11
"5830418K08Rik",8
"5830428H23Rik",2
"5830432E09Rik",11
"5830444B04Rik",6
"5830454E08Rik",6
"5930412G12Rik",11
"6030408B16Rik",10
"6030442K20Rik",11
"6030443J06Rik",11
"6030455H03Rik",11
"6030458C11Rik",7
"6230400D17Rik",2
"6330403A02Rik",11
"6330403K07Rik",5
"6330403L08Rik",6
"6330403N20Rik",11
"6330408A02Rik",2
"6330409D20Rik",11
"6330416G13Rik",2
"6330418K02Rik",2
"6330419J24Rik",2
"6330562C20Rik",6
"6430531B16Rik",11
"6430548M08Rik",11
"6430550D23Rik",11
"6430562O15Rik",11
"6430573F11Rik",6
"6430590A07Rik",4
"6430710C18Rik",3
"6530402F18Rik",11
"6530403G13Rik",11
"6720401G13Rik",1
"6720427I07Rik",2
"6720483E21Rik",11
"6720489N17Rik",11
"6820408C15Rik",5
"8030451A03Rik",11
"8030453O22Rik",11
"8030462N17Rik",11
"8430403D17Rik",9
"8430408G22Rik",3
"8430419K02Rik",11
"8430419L09Rik",8
"8430427H17Rik",6
"8430429K09Rik",10
"9030025P20Rik",6
"9030407P20Rik",6
"9030612E09Rik",11
"9030617O03Rik",6
"9030622O22Rik",4
"9030624G23Rik",6
"9030624J02Rik",5
"9130008F23Rik",8
"9130011E15Rik",10
"9130017K11Rik",6
"9130019O22Rik",6
"9130020K20Rik",4
"9130023H24Rik",1
"9130206I24Rik",10
"9130221H12Rik",1
"9130230L23Rik",6
"9130230N09Rik",6
"9130401M01Rik",8
"9230104L09Rik",10
"9230110C19Rik",11
"9230111E07Rik",6
"9230112E08Rik",11
"9230114K14Rik",5
"9230115E21Rik",1
"9230116N13Rik",6
"9230117E06Rik",4
"9330020H09Rik",3
"9330101J02Rik",11
"9330104G04Rik",9
"9330111N05Rik",6
"9330136K24Rik",9
"9330151L19Rik",6
"9330158H04Rik",1
"9330159F19Rik",1
"9330159M07Rik",1
"9330160F10Rik",2
"9330162012Rik",6
"9330175E14Rik",11
"9330182L06Rik",7
"9430008C03Rik",5
"9430015G10Rik",8
"9430016H08Rik",2
"9430020K01Rik",2
"9430023L20Rik",7
"9430037G07Rik",1
"9430038I01Rik",2
"9430065F17Rik",3
"9430091E24Rik",11
"9530003J23Rik",3
"9530026P05Rik",4
"9530027J09Rik",6
"9530034E10Rik",11
"9530036O11Rik",5
"9530046B11Rik",11
"9530048J24Rik",8
"9530051G07Rik",6
"9530052C20Rik",11
"9530068E07Rik",4
"9530077C05Rik",4
"9530082P21Rik",2
"9630013D21Rik",1
"9630033F20Rik",5
"9830107B12Rik",11
"9830147E19Rik",6
"9930012K11Rik",6
"9930013L23Rik",1
"9930014A18Rik",2
"9930021J03Rik",7
"9930104L06Rik",5
"9930111J21Rik1",9
"9930111J21Rik2",6
"A030003K02Rik",1
"A030009H04Rik",2
"A130010J15Rik",8
"A130014A01Rik",6
"A130049A11Rik",1
"A130050O07Rik",1
"A130051J06Rik",9
"A130066N16Rik",11
"A230005M16Rik",11
"A230046K03Rik",6
"A230050P20Rik",4
"A230056P14Rik",3
"A230059L01Rik",1
"A230065H16Rik",11
"A230072C01Rik",6
"A230072E10Rik",4
"A230083N12Rik",6
"A230087F16Rik",9
"A230107N01Rik",11
"A2m",3
"A330008L17Rik",1
"A330009N23Rik",1
"A330017A19Rik",11
"A330021E22Rik",8
"A330023F24Rik",10
"A330032B11Rik",11
"A330033J07Rik",11
"A330035P11Rik",9
"A330040F15Rik",6
"A330041J22Rik",11
"A330048O09Rik",11
"A330050B17Rik",6
"A330069E16Rik",2
"A330076H08Rik",5
"A330102I10Rik",11
"A430005L14Rik",7
"A430018G15Rik",2
"A430033K04Rik",5
"A430035B10Rik",8
"A430046D13Rik",6
"A430078I02Rik",1
"A430093F15Rik",11
"A430104N18Rik",9
"A430105I19Rik",5
"A430105J06Rik",6
"A430106G13Rik",10
"A430108G06Rik",11
"A430110L20Rik",9
"A530013C23Rik",11
"A530017D24Rik",7
"A530020G20Rik",8
"A530054K11Rik",4
"A530072M11Rik",9
"A530083I20Rik",11
"A530084C06Rik",10
"A630001G21Rik",2
"A630007B06Rik",8
"A630014C17Rik",11
"A630033H20Rik",9
"A630052C17Rik",3
"A730011C13Rik",6
"A730015C16Rik",6
"A730017C20Rik",1
"A730017L22Rik",6
"A730020E08Rik",10
"A730046J19Rik",11
"A730049H05Rik",2
"A730071L15Rik",6
"A730081D07Rik",11
"A730085K08Rik",2
"A830009L08Rik",1
"A830010M20Rik",6
"A830018L16Rik",1
"A830035O19Rik",1
"A830052D11Rik",11
"A830073O21Rik",6
"A830080D01Rik",7
"A830082K12Rik",11
"A930001A20Rik",6
"A930001C03Rik",9
"A930003A15Rik",11
"A930004D18Rik",9
"A930005H10Rik",10
"A930006K02Rik",7
"A930007I19Rik",9
"A930011G23Rik",11
"A930012O16Rik",11
"A930013B10Rik",11
"A930015D03Rik",10
"A930024E05Rik",6
"A930024N18Rik",11
"A930028C08Rik",9
"A930029G22Rik",1
"A930033H14Rik",1
"AA386476",11
"AA415398",6
"AA465934",2
"AA467197",6
"AA474331",4
"AA474408",11
"AA543186",6
"AA986860",7
"AA987161",3
"Aaas",5
"Aacs",2
"Aadac",5
"Aaed1",5
"Aagab",2
"Aak1",6
"Aamdc",9
"Aamp",4
"Aar2",2
"Aard",6
"Aars",7
"Aars2",3
"Aarsd1",10
"Aasdh",2
"Aasdhppt",3
"Aass",5
"Aatf",6
"Aatk",10
"AB041803",10
"AB124611",11
"Abat",11
"Abca1",3
"Abca13",8
"Abca14",11
"Abca17",2
"Abca2",2
"Abca3",4
"Abca4",11
"Abca5",1
"Abca6",11
"Abca7",2
"Abca8a",11
"Abca8b",1
"Abca9",11
"Abcb10",2
"Abcb1a",1
"Abcb1b",10
"Abcb4",9
"Abcb6",8
"Abcb7",4
"Abcb8",7
"Abcb9",10
"Abcc1",6
"Abcc10",6
"Abcc12",11
"Abcc3",4
"Abcc4",6
"Abcc5",3
"Abcc6",6
"Abcc8",11
"Abcc9",11
"Abcd1",3
"Abcd2",11
"Abcd3",2
"Abcd4",7
"Abce1",8
"Abcf1",7
"Abcf2",8
"Abcf3",2
"Abcg1",10
"Abcg2",1
"Abcg3",6
"Abhd1",5
"Abhd10",2
"Abhd11",3
"Abhd12",5
"Abhd13",5
"Abhd14a",3
"Abhd14b",6
"Abhd15",11
"Abhd16a",7
"Abhd17a",4
"Abhd17b",6
"Abhd17c",4
"Abhd2",10
"Abhd3",6
"Abhd4",2
"Abhd5",3
"Abhd6",8
"Abhd8",7
"Abi1",6
"Abi2",4
"Abi3",10
"Abi3bp",6
"Abl1",4
"Abl2",2
"Ablim1",2
"Ablim2",9
"Ablim3",6
"Abr",8
"Abra",1
"Abracl",2
"Abt1",3
"Abtb1",8
"Abtb2",1
"AC122290.1",11
"AC158802.1",6
"Acaa1a",4
"Acaa1b",11
"Acaa2",4
"Acaca",10
"Acacb",10
"Acad10",6
"Acad11",8
"Acad12",10
"Acad8",3
"Acad9",2
"Acadl",5
"Acadm",2
"Acads",4
"Acadsb",4
"Acadvl",7
"Acan",11
"Acap1",11
"Acap2",4
"Acap3",2
"Acat1",3
"Acat2",3
"Acat3",1
"Acbd3",8
"Acbd4",4
"Acbd5",8
"Acbd6",2
"Acbd7",6
"Accs",4
"Acd",8
"Ace",6
"Ace2",2
"Acer2",8
"Acer3",4
"Ache",11
"Acin1",8
"Ackr2",6
"Ackr3",1
"Ackr4",11
"Acly",11
"Acn9",8
"Acnat1",5
"Aco1",4
"Aco2",7
"Acot1",7
"Acot10",10
"Acot11",4
"Acot13",3
"Acot2",7
"Acot6",9
"Acot7",4
"Acot8",2
"Acot9",2
"Acox1",4
"Acox2",11
"Acox3",4
"Acoxl",4
"Acp1",8
"Acp2",4
"Acp5",1
"Acp6",5
"Acpl2",2
"Acpp",9
"Acpt",11
"Acr",11
"Acrbp",8
"Acsbg1",9
"Acsf2",6
"Acsf3",8
"Acsl1",8
"Acsl3",8
"Acsl4",4
"Acsl5",4
"Acsm1",11
"Acsm3",11
"Acss1",4
"Acss2",3
"Acss3",4
"Acta1",9
"Acta2",1
"Actb",3
"Actbl2",11
"Actc1",1
"Actg1",1
"Actg2",9
"Actl6a",8
"Actn1",6
"Actn2",1
"Actn4",6
"Actr10",5
"Actr1a",6
"Actr1b",3
"Actr2",4
"Actr3",8
"Actr5",5
"Actr6",3
"Actr8",2
"Acvr1",7
"Acvr1b",7
"Acvr1c",8
"Acvr2a",7
"Acvr2b",2
"Acvrl1",1
"Acy1",3
"Acy3",10
"Acyp1",4
"Acyp2",2
"Ada",9
"Adal",8
"Adam10",2
"Adam11",10
"Adam12",6
"Adam15",1
"Adam17",6
"Adam19",4
"Adam1a",11
"Adam22",4
"Adam23",11
"Adam28",11
"Adam32",9
"Adam33",9
"Adam4",9
"Adam5",11
"Adam8",6
"Adam9",2
"Adamdec1",11
"Adamts1",2
"Adamts10",6
"Adamts12",11
"Adamts14",1
"Adamts15",6
"Adamts17",9
"Adamts18",11
"Adamts19",1
"Adamts2",2
"Adamts20",1
"Adamts3",3
"Adamts4",11
"Adamts5",9
"Adamts6",7
"Adamts7",1
"Adamts8",10
"Adamts9",1
"Adamtsl1",8
"Adamtsl2",11
"Adamtsl3",10
"Adamtsl4",10
"Adamtsl5",3
"Adap1",1
"Adap2",11
"Adar",4
"Adarb1",1
"Adat1",9
"Adat2",8
"Adat3",5
"Adc",4
"Adck1",2
"Adck2",4
"Adck3",6
"Adck4",4
"Adck5",3
"Adcy2",1
"Adcy3",6
"Adcy4",1
"Adcy5",1
"Adcy6",4
"Adcy7",4
"Adcy8",1
"Adcy9",11
"Add1",4
"Add2",11
"Add3",8
"Adgb",10
"Adh1",1
"Adh5",7
"Adh7",10
"Adhfe1",3
"Adi1",2
"Adig",10
"Adipor1",3
"Adipor2",11
"Adk",4
"Adm",11
"Adnp",1
"Adnp2",7
"Ado",6
"Adora1",3
"Adora2a",1
"Adora2b",2
"Adora3",6
"Adpgk",7
"Adprh",6
"Adprhl2",2
"Adprm",10
"Adra1a",10
"Adra1b",9
"Adra2a",11
"Adrb1",4
"Adrb2",11
"Adrb3",6
"Adrbk1",7
"Adrbk2",4
"Adrm1",7
"Adsl",2
"Adss",8
"Adssl1",4
"Adtrp",9
"Aebp1",5
"Aebp2",8
"Aen",4
"Aes",6
"AF251705",11
"Afap1",6
"Afap1l1",7
"Afap1l2",1
"Aff1",4
"Aff3",1
"Aff4",8
"Afg3l1",8
"Afg3l2",6
"Afm",1
"Afmid",11
"Afp",6
"Aftph",5
"Aga",6
"Agap1",5
"Agap2",11
"Agap3",4
"Agbl2",6
"Agbl3",4
"Agbl4",1
"Agbl5",2
"Ager",4
"Agfg1",2
"Agfg2",8
"Aggf1",5
"Agk",2
"Agl",6
"Agmo",5
"Ago1",2
"Ago2",8
"Ago3",8
"Ago4",4
"Agpat1",6
"Agpat2",3
"Agpat3",7
"Agpat4",6
"Agpat5",8
"Agpat6",8
"Agpat9",6
"Agps",4
"Agr2",11
"Agr3",11
"Agrn",1
"Agrp",11
"Agt",5
"Agtpbp1",2
"Agtr1a",11
"Agtr1b",11
"Agtrap",2
"Ahctf1",8
"Ahcy",6
"Ahcyl1",1
"Ahcyl2",4
"Ahdc1",1
"Ahi1",2
"Ahnak",4
"Ahnak2",9
"Ahr",1
"Ahsa1",4
"Ahsa2",5
"AI182371",2
"AI314180",4
"AI317395",10
"AI413582",10
"AI429214",11
"AI462493",3
"AI464131",2
"AI467606",6
"AI480526",6
"AI504432",1
"AI597468",2
"AI597479",5
"AI606181",4
"AI607873",3
"AI661453",4
"AI662270",11
"AI836003",10
"AI837181",2
"AI838599",1
"AI846148",5
"AI987944",6
"Aida",4
"Aif1",11
"Aif1l",2
"Aifm1",5
"Aifm2",3
"Aifm3",2
"Aig1",4
"Aim1",10
"Aim1l",11
"Aim2",11
"Aimp1",3
"Aimp2",6
"Aip",2
"Airn",2
"Ajuba",4
"AK010878",4
"Ak1",6
"AK129341",8
"AK157302",11
"Ak2",2
"Ak3",4
"Ak4",3
"Ak5",9
"Ak7",6
"Ak8",11
"Ak9",4
"Akap1",7
"Akap10",6
"Akap11",4
"Akap12",5
"Akap13",8
"Akap14",10
"Akap17b",5
"Akap2",1
"Akap5",5
"Akap6",1
"Akap7",2
"Akap8",2
"Akap8l",4
"Akap9",8
"Akip1",4
"Akirin1",3
"Akirin2",8
"Akna",7
"Akr1a1",2
"Akr1b10",3
"Akr1b3",4
"Akr1b8",4
"Akr1c12",6
"Akr1c13",10
"Akr1c14",9
"Akr1c19",3
"Akr1e1",2
"Akr7a5",6
"Akt1",4
"Akt1s1",6
"Akt2",3
"Akt3",1
"Aktip",2
"Alad",2
"Alas1",2
"Alas2",7
"Alb",5
"Alcam",7
"Aldh16a1",2
"Aldh18a1",9
"Aldh1a1",10
"Aldh1a2",11
"Aldh1a7",2
"Aldh1b1",1
"Aldh1l1",2
"Aldh1l2",11
"Aldh2",2
"Aldh3a1",10
"Aldh3a2",4
"Aldh3b1",10
"Aldh3b2",11
"Aldh4a1",2
"Aldh5a1",2
"Aldh6a1",9
"Aldh7a1",6
"Aldh9a1",8
"Aldoa",3
"Aldoart1",11
"Aldoart2",11
"Aldoc",3
"Alg1",2
"Alg10b",6
"Alg11",2
"Alg12",6
"Alg13",5
"Alg14",3
"Alg2",2
"Alg3",5
"Alg5",4
"Alg6",7
"Alg8",2
"Alg9",5
"Alkbh1",3
"Alkbh2",2
"Alkbh3",7
"Alkbh4",6
"Alkbh5",3
"Alkbh6",3
"Alkbh7",3
"Alkbh8",2
"Alms1",8
"Alox12",1
"Alox15",11
"Alox5",11
"Alox5ap",5
"Alox8",11
"Alpk1",11
"Alpk3",6
"Alpl",2
"Als2",7
"Als2cl",2
"Alyref",4
"Alyref2",4
"Amacr",6
"Ambra1",2
"Amd1",7
"Amd2",1
"Amdhd2",2
"Amer1",7
