"gene","cluster"
"2610507I01Rik",9
"2610524H06Rik",1
"2610528A11Rik",1
"2610528J11Rik",2
"2700012I20Rik",11
"2700016F22Rik",8
"2700029M09Rik",6
"2700033N17Rik",1
"2700038G22Rik",10
"2700046A07Rik",1
"2700046G09Rik",10
"2700049A03Rik",9
"2700050L05Rik",7
"2700060E02Rik",5
"2700062C07Rik",8
"2700073G19Rik",6
"2700081L22Rik",4
"2700081O15Rik",7
"2700086A05Rik",8
"2700089E24Rik",8
"2700094K13Rik",4
"2700097O09Rik",6
"2810001G20Rik",11
"2810002D19Rik",6
"2810004N23Rik",6
"2810006K23Rik",2
"2810008D09Rik",5
"2810021J22Rik",3
"2810025M15Rik",1
"2810029C07Rik",1
"2810032G03Rik",8
"2810055G20Rik",9
"2810403A07Rik",3
"2810403D21Rik",11
"2810408A11Rik",6
"2810408I11Rik",8
"2810408M09Rik",6
"2810410L24Rik",5
"2810417H13Rik",8
"2810425M01Rik",1
"2810428I15Rik",9
"2810429I04Rik",4
"2810430I11Rik",4
"2810433D01Rik",11
"2810442I21Rik",7
"2810442N19Rik",4
"2810455O05Rik",4
"2810468N07Rik",1
"2810474O19Rik",8
"2900002K06Rik",3
"2900005J15Rik",7
"2900008C10Rik",8
"2900026A02Rik",5
"2900052L18Rik",5
"2900053O20Rik",4
"2900056M20Rik",1
"2900076A07Rik",9
"2900089D17Rik",3
"3010001F23Rik",4
"3010003L21Rik",3
"3010026O09Rik",2
"3110001I22Rik",11
"3110002H16Rik",3
"3110007F17Rik",8
"3110009E18Rik",6
"3110021A11Rik",11
"3110021N24Rik",1
"3110040N11Rik",5
"3110043O21Rik",5
"3110045C21Rik",3
"3110052M02Rik",3
"3110056K07Rik",4
"3110057O12Rik",6
"3110062M04Rik",4
"3110070M22Rik",1
"3110082I17Rik",1
"3110083C13Rik",3
"3222401L13Rik",7
"3300002A11Rik",8
"3300002I08Rik",8
"3300005D01Rik",3
"3632451O06Rik",1
"3830403N18Rik",4
"3830406C13Rik",6
"3830408C21Rik",4
"3930402G23Rik",9
"4430402I18Rik",8
"4631405J19Rik",3
"4631405K08Rik",4
"4632404H12Rik",1
"4632411P08Rik",4
"4632415L05Rik",6
"4632419I22Rik",5
"4632427E13Rik",5
"4632428C04Rik",11
"4632428N05Rik",1
"4632434I11Rik",8
"4731419I09Rik",2
"4732414G09Rik",8
"4732440D04Rik",1
"4732487G21Rik",4
"4732491K20Rik",4
"4831440E17Rik",10
"4833412C05Rik",1
"4833417C18Rik",8
"4833418N02Rik",8
"4833420G17Rik",3
"4833422C13Rik",11
"4833423E24Rik",1
"4833424O15Rik",4
"4833427G06Rik",1
"4833439L19Rik",10
"4921507P07Rik",11
"4921514A10Rik",8
"4921524J17Rik",2
"4921530L18Rik",3
"4921531C22Rik",8
"4922501C03Rik",8
"4922501L14Rik",4
"4930402H24Rik",9
"4930403O15Rik",1
"4930404I05Rik",8
"4930404N11Rik",11
"4930405A21Rik",9
"4930412C18Rik",11
"4930417H01Rik",1
"4930422G04Rik",8
"4930426I24Rik",3
"4930427A07Rik",8
"4930429B21Rik",3
"4930429F24Rik",8
"4930430E12Rik",1
"4930430F08Rik",9
"4930432K21Rik",4
"4930441O14Rik",11
"4930444P10Rik",1
"4930451C15Rik",4
"4930451G09Rik",4
"4930452B06Rik",2
"4930453N24Rik",4
"4930455G09Rik",11
"4930455H04Rik",10
"4930470G03Rik",8
"4930480K23Rik",7
"4930481A15Rik",10
"4930481B07Rik",1
"4930486L24Rik",1
"4930500J02Rik",4
"4930503L19Rik",2
"4930506C21Rik",3
"4930506M07Rik",1
"4930507D05Rik",4
"4930509G22Rik",1
"4930513N10Rik",8
"4930515G01Rik",10
"4930518I15Rik",7
"4930520O04Rik",3
"4930522L14Rik",8
"4930523C07Rik",4
"4930524J08Rik",8
"4930524L23Rik",4
"4930524O07Rik",8
"4930525G20Rik",11
"4930529M08Rik",3
"4930532G15Rik",1
"4930533K18Rik",4
"4930538E20Rik",3
"4930539J05Rik",2
"4930540M05Rik",1
"4930546H06Rik",9
"4930547M16Rik",4
"4930550C14Rik",9
"4930550G17Rik",11
"4930556M19Rik",5
"4930558J18Rik",4
"4930562C15Rik",1
"4930562F07Rik",1
"4930563E22Rik",8
"4930570N19Rik",1
"4930577N17Rik",3
"4930578C19Rik",1
"4930578M01Rik",1
"4930579G18Rik",1
"4930579G24Rik",8
"4930579K19Rik",1
"4930580A09Rik",8
"4930581F22Rik",9
"4930594M22Rik",8
"4930597O21Rik",4
"4930599N23Rik",11
"4931406C07Rik",7
"4931406P16Rik",8
"4931414P19Rik",7
"4931422A03Rik",3
"4931428F04Rik",7
"4931429I11Rik",1
"4931440P22Rik",5
"4932418E24Rik",4
"4932438A13Rik",9
"4932443I19Rik",7
"4932443L11Rik",1
"4933400F03Rik",1
"4933404O12Rik",3
"4933405D12Rik",1
"4933406C10Rik",7
"4933406P04Rik",1
"4933407K13Rik",2
"4933408B17Rik",4
"4933408J17Rik",4
"4933411K20Rik",11
"4933415A04Rik",4
"4933421O10Rik",11
"4933424M12Rik",1
"4933426M11Rik",9
"4933427D14Rik",2
"4933429H19Rik",4
"4933431E20Rik",1
"4933431K23Rik",1
"4933433G15Rik",7
"4933434E20Rik",6
"4933436C20Rik",10
"4933439C10Rik",5
"4933439K11Rik",6
"5031414D18Rik",1
"5031425E22Rik",10
"5031434O11Rik",3
"5031439G07Rik",1
"5033403F01Rik",8
"5033411D12Rik",6
"5033430I15Rik",5
"5330413P13Rik",1
"5330417C22Rik",9
"5330426P16Rik",8
"5330430P22Rik",11
"5330439K02Rik",1
"5430400D12Rik",8
"5430402O13Rik",11
"5430403G16Rik",11
"5430405H02Rik",10
"5430416N02Rik",5
"5430416O09Rik",10
"5430417L22Rik",1
"5430421N21Rik",1
"5430427O19Rik",4
"5430435G22Rik",1
"5530601H04Rik",6
"5730405O15Rik",3
"5730409E04Rik",5
"5730420D15Rik",8
"5730422E09Rik",1
"5730446D14Rik",1
"5730455P16Rik",8
"5730480H06Rik",1
"5730507C01Rik",1
"5730508B09Rik",1
"5730522E02Rik",1
"5730559C18Rik",11
"5730577I03Rik",9
"5730596B20Rik",1
"5830415F09Rik",4
"5830416P10Rik",11
"5830418K08Rik",2
"5830428H23Rik",6
"5830432E09Rik",1
"5830444B04Rik",4
"5830454E08Rik",3
"5930412G12Rik",1
"6030408B16Rik",1
"6030442K20Rik",2
"6030443J06Rik",7
"6030455H03Rik",4
"6030458C11Rik",10
"6230400D17Rik",7
"6330403A02Rik",1
"6330403K07Rik",11
"6330403L08Rik",3
"6330403N20Rik",8
"6330408A02Rik",2
"6330409D20Rik",4
"6330416G13Rik",5
"6330418K02Rik",9
"6330419J24Rik",9
"6330562C20Rik",3
"6430531B16Rik",4
"6430548M08Rik",2
"6430550D23Rik",11
"6430562O15Rik",3
"6430573F11Rik",11
"6430590A07Rik",9
"6430710C18Rik",4
"6530402F18Rik",4
"6530403G13Rik",1
"6720401G13Rik",7
"6720427I07Rik",5
"6720483E21Rik",1
"6720489N17Rik",8
"6820408C15Rik",8
"8030451A03Rik",1
"8030453O22Rik",4
"8030462N17Rik",1
"8430403D17Rik",11
"8430408G22Rik",5
"8430419K02Rik",4
"8430419L09Rik",2
"8430427H17Rik",8
"8430429K09Rik",1
"9030025P20Rik",11
"9030407P20Rik",3
"9030612E09Rik",1
"9030617O03Rik",7
"9030622O22Rik",1
"9030624G23Rik",2
"9030624J02Rik",6
"9130008F23Rik",6
"9130011E15Rik",10
"9130017K11Rik",10
"9130019O22Rik",5
"9130020K20Rik",8
"9130023H24Rik",4
"9130206I24Rik",1
"9130221H12Rik",5
"9130230L23Rik",3
"9130230N09Rik",3
"9130401M01Rik",3
"9230104L09Rik",1
"9230110C19Rik",2
"9230111E07Rik",8
"9230112E08Rik",1
"9230114K14Rik",2
"9230115E21Rik",1
"9230116N13Rik",3
"9230117E06Rik",9
"9330020H09Rik",1
"9330101J02Rik",4
"9330104G04Rik",2
"9330111N05Rik",8
"9330136K24Rik",1
"9330151L19Rik",5
"9330158H04Rik",1
"9330159F19Rik",1
"9330159M07Rik",2
"9330160F10Rik",11
"9330162012Rik",2
"9330175E14Rik",4
"9330182L06Rik",5
"9430008C03Rik",2
"9430015G10Rik",2
"9430016H08Rik",5
"9430020K01Rik",10
"9430023L20Rik",10
"9430037G07Rik",1
"9430038I01Rik",10
"9430065F17Rik",10
"9430091E24Rik",4
"9530003J23Rik",5
"9530026P05Rik",9
"9530027J09Rik",7
"9530034E10Rik",4
"9530036O11Rik",5
"9530046B11Rik",4
"9530048J24Rik",7
"9530051G07Rik",11
"9530052C20Rik",4
"9530068E07Rik",11
"9530077C05Rik",1
"9530082P21Rik",10
"9630013D21Rik",8
"9630033F20Rik",6
"9830107B12Rik",4
"9830147E19Rik",6
"9930012K11Rik",5
"9930013L23Rik",1
"9930014A18Rik",8
"9930021J03Rik",5
"9930104L06Rik",2
"9930111J21Rik1",1
"9930111J21Rik2",1
"A030003K02Rik",8
"A030009H04Rik",7
"A130010J15Rik",5
"A130014A01Rik",4
"A130049A11Rik",4
"A130050O07Rik",6
"A130051J06Rik",11
"A130066N16Rik",4
"A230005M16Rik",3
"A230046K03Rik",10
"A230050P20Rik",6
"A230056P14Rik",4
"A230059L01Rik",1
"A230065H16Rik",1
"A230072C01Rik",7
"A230072E10Rik",10
"A230083N12Rik",11
"A230087F16Rik",1
"A230107N01Rik",1
"A2m",11
"A330008L17Rik",1
"A330009N23Rik",1
"A330017A19Rik",8
"A330021E22Rik",6
"A330023F24Rik",10
"A330032B11Rik",4
"A330033J07Rik",1
"A330035P11Rik",8
"A330040F15Rik",7
"A330041J22Rik",11
"A330048O09Rik",4
"A330050B17Rik",6
"A330069E16Rik",1
"A330076H08Rik",2
"A330102I10Rik",2
"A430005L14Rik",9
"A430018G15Rik",10
"A430033K04Rik",11
"A430035B10Rik",5
"A430046D13Rik",8
"A430078I02Rik",1
"A430093F15Rik",4
"A430104N18Rik",1
"A430105I19Rik",11
"A430105J06Rik",1
"A430106G13Rik",4
"A430108G06Rik",4
"A430110L20Rik",11
"A530013C23Rik",3
"A530017D24Rik",4
"A530020G20Rik",11
"A530054K11Rik",9
"A530072M11Rik",1
"A530083I20Rik",1
"A530084C06Rik",3
"A630001G21Rik",9
"A630007B06Rik",9
"A630014C17Rik",1
"A630033H20Rik",1
"A630052C17Rik",4
"A730011C13Rik",8
"A730015C16Rik",1
"A730017C20Rik",1
"A730017L22Rik",8
"A730020E08Rik",4
"A730046J19Rik",4
"A730049H05Rik",9
"A730071L15Rik",11
"A730081D07Rik",4
"A730085K08Rik",7
"A830009L08Rik",2
"A830010M20Rik",8
"A830018L16Rik",4
"A830035O19Rik",1
"A830052D11Rik",3
"A830073O21Rik",3
"A830080D01Rik",5
"A830082K12Rik",1
"A930001A20Rik",1
"A930001C03Rik",1
"A930003A15Rik",4
"A930004D18Rik",8
"A930005H10Rik",10
"A930006K02Rik",8
"A930007I19Rik",1
"A930011G23Rik",1
"A930012O16Rik",1
"A930013B10Rik",4
"A930015D03Rik",4
"A930024E05Rik",1
"A930024N18Rik",1
"A930028C08Rik",11
"A930029G22Rik",8
"A930033H14Rik",4
"AA386476",11
"AA415398",6
"AA465934",10
"AA467197",1
"AA474331",5
"AA474408",3
"AA543186",11
"AA986860",5
"AA987161",7
"Aaas",4
"Aacs",9
"Aadac",1
"Aaed1",6
"Aagab",6
"Aak1",8
"Aamdc",1
"Aamp",5
"Aar2",3
"Aard",8
"Aars",5
"Aars2",10
"Aarsd1",1
"Aasdh",9
"Aasdhppt",10
"Aass",9
"Aatf",5
"Aatk",4
"AB041803",7
"AB124611",4
"Abat",4
"Abca1",2
"Abca13",2
"Abca14",4
"Abca17",7
"Abca2",1
"Abca3",10
"Abca4",1
"Abca5",6
"Abca6",1
"Abca7",10
"Abca8a",4
"Abca8b",1
"Abca9",2
"Abcb10",7
"Abcb1a",8
"Abcb1b",7
"Abcb4",1
"Abcb6",11
"Abcb7",7
"Abcb8",3
"Abcb9",10
"Abcc1",8
"Abcc10",9
"Abcc12",4
"Abcc3",9
"Abcc4",11
"Abcc5",10
"Abcc6",7
"Abcc8",1
"Abcc9",1
"Abcd1",7
"Abcd2",7
"Abcd3",5
"Abcd4",10
"Abce1",5
"Abcf1",5
"Abcf2",5
"Abcf3",10
"Abcg1",1
"Abcg2",1
"Abcg3",1
"Abhd1",2
"Abhd10",4
"Abhd11",3
"Abhd12",2
"Abhd13",2
"Abhd14a",4
"Abhd14b",10
"Abhd15",4
"Abhd16a",2
"Abhd17a",10
"Abhd17b",3
"Abhd17c",9
"Abhd2",9
"Abhd3",1
"Abhd4",6
"Abhd5",10
"Abhd6",6
"Abhd8",10
"Abi1",7
"Abi2",10
"Abi3",1
"Abi3bp",1
"Abl1",7
"Abl2",7
"Ablim1",6
"Ablim2",4
"Ablim3",1
"Abr",6
"Abra",8
"Abracl",9
"Abt1",3
"Abtb1",6
"Abtb2",7
"AC122290.1",4
"AC158802.1",1
"Acaa1a",9
"Acaa1b",1
"Acaa2",10
"Acaca",10
"Acacb",4
"Acad10",11
"Acad11",6
"Acad12",1
"Acad8",4
"Acad9",7
"Acadl",2
"Acadm",6
"Acads",10
"Acadsb",9
"Acadvl",3
"Acan",4
"Acap1",3
"Acap2",9
"Acap3",1
"Acat1",6
"Acat2",10
"Acat3",7
"Acbd3",5
"Acbd4",9
"Acbd5",11
"Acbd6",11
"Acbd7",11
"Accs",7
"Acd",2
"Ace",10
"Ace2",5
"Acer2",2
"Acer3",7
"Ache",4
"Acin1",6
"Ackr2",1
"Ackr3",8
"Ackr4",1
"Acly",4
"Acn9",2
"Acnat1",11
"Aco1",9
"Aco2",2
"Acot1",3
"Acot10",4
"Acot11",9
"Acot13",10
"Acot2",10
"Acot6",8
"Acot7",1
"Acot8",4
"Acot9",7
"Acox1",10
"Acox2",4
"Acox3",6
"Acoxl",9
"Acp1",6
"Acp2",4
"Acp5",8
"Acp6",2
"Acpl2",7
"Acpp",1
"Acpt",1
"Acr",4
"Acrbp",7
"Acsbg1",1
"Acsf2",1
"Acsf3",5
"Acsl1",6
"Acsl3",6
"Acsl4",9
"Acsl5",9
"Acsm1",1
"Acsm3",3
"Acss1",9
"Acss2",4
"Acss3",5
"Acta1",1
"Acta2",7
"Actb",4
"Actbl2",3
"Actc1",7
"Actg1",5
"Actg2",8
"Actl6a",6
"Actn1",10
"Actn2",1
"Actn4",1
"Actr10",3
"Actr1a",4
"Actr1b",3
"Actr2",9
"Actr3",3
"Actr5",7
"Actr6",3
"Actr8",5
"Acvr1",5
"Acvr1b",6
"Acvr1c",5
"Acvr2a",9
"Acvr2b",5
"Acvrl1",8
"Acy1",3
"Acy3",1
"Acyp1",9
"Acyp2",6
"Ada",11
"Adal",2
"Adam10",6
"Adam11",1
"Adam12",3
"Adam15",8
"Adam17",4
"Adam19",9
"Adam1a",3
"Adam22",1
"Adam23",4
"Adam28",10
"Adam32",1
"Adam33",8
"Adam4",2
"Adam5",4
"Adam8",1
"Adam9",9
"Adamdec1",4
"Adamts1",8
"Adamts10",5
"Adamts12",1
"Adamts14",1
"Adamts15",1
"Adamts17",2
"Adamts18",4
"Adamts19",1
"Adamts2",1
"Adamts20",1
"Adamts3",5
"Adamts4",4
"Adamts5",11
"Adamts6",3
"Adamts7",8
"Adamts8",3
"Adamts9",5
"Adamtsl1",6
"Adamtsl2",1
"Adamtsl3",1
"Adamtsl4",1
"Adamtsl5",4
"Adap1",1
"Adap2",7
"Adar",7
"Adarb1",8
"Adat1",10
"Adat2",6
"Adat3",8
"Adc",1
"Adck1",9
"Adck2",1
"Adck3",3
"Adck4",9
"Adck5",4
"Adcy2",4
"Adcy3",3
"Adcy4",8
"Adcy5",1
"Adcy6",5
"Adcy7",9
"Adcy8",1
"Adcy9",2
"Add1",7
"Add2",3
"Add3",8
"Adgb",4
"Adh1",2
"Adh5",2
"Adh7",1
"Adhfe1",3
"Adi1",10
"Adig",7
"Adipor1",3
"Adipor2",1
"Adk",9
"Adm",1
"Adnp",3
"Adnp2",5
"Ado",5
"Adora1",4
"Adora2a",1
"Adora2b",9
"Adora3",3
"Adpgk",9
"Adprh",4
"Adprhl2",1
"Adprm",10
"Adra1a",1
"Adra1b",1
"Adra2a",1
"Adrb1",9
"Adrb2",1
"Adrb3",1
"Adrbk1",1
"Adrbk2",9
"Adrm1",10
"Adsl",2
"Adss",6
"Adssl1",10
"Adtrp",2
"Aebp1",5
"Aebp2",5
"Aen",9
"Aes",1
"AF251705",1
"Afap1",6
"Afap1l1",3
"Afap1l2",9
"Aff1",9
"Aff3",1
"Aff4",11
"Afg3l1",5
"Afg3l2",11
"Afm",1
"Afmid",8
"Afp",3
"Aftph",8
"Aga",9
"Agap1",5
"Agap2",1
"Agap3",9
"Agbl2",11
"Agbl3",6
"Agbl4",1
"Agbl5",6
"Ager",9
"Agfg1",10
"Agfg2",6
"Aggf1",3
"Agk",10
"Agl",5
"Agmo",11
"Ago1",5
"Ago2",3
"Ago3",6
"Ago4",9
"Agpat1",10
"Agpat2",4
"Agpat3",10
"Agpat4",10
"Agpat5",6
"Agpat6",5
"Agpat9",11
"Agps",5
"Agr2",2
"Agr3",4
"Agrn",8
"Agrp",4
"Agt",8
"Agtpbp1",9
"Agtr1a",1
"Agtr1b",4
"Agtrap",6
"Ahctf1",6
"Ahcy",2
"Ahcyl1",3
"Ahcyl2",9
"Ahdc1",8
"Ahi1",7
"Ahnak",9
"Ahnak2",11
"Ahr",5
"Ahsa1",6
"Ahsa2",2
"AI182371",6
"AI314180",10
"AI317395",3
"AI413582",4
"AI429214",11
"AI462493",4
"AI464131",1
"AI467606",11
"AI480526",1
"AI504432",1
"AI597468",9
"AI597479",6
"AI606181",9
"AI607873",10
"AI661453",5
"AI662270",4
"AI836003",1
"AI837181",10
"AI838599",1
"AI846148",9
"AI987944",3
"Aida",10
"Aif1",4
"Aif1l",5
"Aifm1",4
"Aifm2",7
"Aifm3",6
"Aig1",9
"Aim1",4
"Aim1l",4
"Aim2",4
"Aimp1",2
"Aimp2",7
"Aip",10
"Airn",2
"Ajuba",10
"AK010878",5
"Ak1",9
"AK129341",11
"AK157302",4
"Ak2",2
"Ak3",9
"Ak4",3
"Ak5",1
"Ak7",4
"Ak8",4
"Ak9",9
"Akap1",10
"Akap10",10
"Akap11",9
"Akap12",8
"Akap13",6
"Akap14",1
"Akap17b",5
"Akap2",3
"Akap5",5
"Akap6",4
"Akap7",5
"Akap8",5
"Akap8l",5
"Akap9",6
"Akip1",10
"Akirin1",2
"Akirin2",5
"Akna",5
"Akr1a1",6
"Akr1b10",2
"Akr1b3",7
"Akr1b8",9
"Akr1c12",11
"Akr1c13",9
"Akr1c14",2
"Akr1c19",11
"Akr1e1",2
"Akr7a5",7
"Akt1",10
"Akt1s1",1
"Akt2",3
"Akt3",1
"Aktip",4
"Alad",3
"Alas1",9
"Alas2",3
"Alb",4
"Alcam",5
"Aldh16a1",9
"Aldh18a1",9
"Aldh1a1",7
"Aldh1a2",1
"Aldh1a7",2
"Aldh1b1",1
"Aldh1l1",9
"Aldh1l2",2
"Aldh2",9
"Aldh3a1",4
"Aldh3a2",5
"Aldh3b1",7
"Aldh3b2",1
"Aldh4a1",9
"Aldh5a1",5
"Aldh6a1",9
"Aldh7a1",4
"Aldh9a1",5
"Aldoa",4
"Aldoart1",4
"Aldoart2",4
"Aldoc",11
"Alg1",10
"Alg10b",11
"Alg11",10
"Alg12",6
"Alg13",6
"Alg14",9
"Alg2",1
"Alg3",3
"Alg5",5
"Alg6",6
"Alg8",5
"Alg9",4
"Alkbh1",4
"Alkbh2",10
"Alkbh3",5
"Alkbh4",2
"Alkbh5",1
"Alkbh6",10
"Alkbh7",4
"Alkbh8",10
"Alms1",6
"Alox12",1
"Alox15",4
"Alox5",4
"Alox5ap",6
"Alox8",1
"Alpk1",1
"Alpk3",7
"Alpl",11
"Als2",2
"Als2cl",5
"Alyref",10
"Alyref2",9
"Amacr",9
"Ambra1",5
"Amd1",10
"Amd2",1
"Amdhd2",10
"Amer1",5
