"gene","cluster"
"2610507I01Rik",4
"2610524H06Rik",10
"2610528A11Rik",15
"2610528J11Rik",3
"2700012I20Rik",12
"2700016F22Rik",5
"2700029M09Rik",10
"2700033N17Rik",15
"2700038G22Rik",13
"2700046A07Rik",11
"2700046G09Rik",9
"2700049A03Rik",4
"2700050L05Rik",10
"2700060E02Rik",10
"2700062C07Rik",16
"2700073G19Rik",5
"2700081L22Rik",15
"2700081O15Rik",8
"2700086A05Rik",1
"2700089E24Rik",5
"2700094K13Rik",3
"2700097O09Rik",10
"2810001G20Rik",3
"2810002D19Rik",10
"2810004N23Rik",14
"2810006K23Rik",16
"2810008D09Rik",2
"2810021J22Rik",4
"2810025M15Rik",13
"2810029C07Rik",15
"2810032G03Rik",15
"2810055G20Rik",15
"2810403A07Rik",10
"2810403D21Rik",10
"2810408A11Rik",10
"2810408I11Rik",1
"2810408M09Rik",5
"2810410L24Rik",16
"2810417H13Rik",1
"2810425M01Rik",13
"2810428I15Rik",5
"2810429I04Rik",15
"2810430I11Rik",15
"2810433D01Rik",3
"2810442I21Rik",4
"2810442N19Rik",15
"2810455O05Rik",15
"2810468N07Rik",12
"2810474O19Rik",14
"2900002K06Rik",15
"2900005J15Rik",16
"2900008C10Rik",16
"2900026A02Rik",16
"2900052L18Rik",9
"2900053O20Rik",15
"2900056M20Rik",15
"2900076A07Rik",2
"2900089D17Rik",10
"3010001F23Rik",15
"3010003L21Rik",16
"3010026O09Rik",1
"3110001I22Rik",12
"3110002H16Rik",9
"3110007F17Rik",1
"3110009E18Rik",7
"3110021A11Rik",1
"3110021N24Rik",11
"3110040N11Rik",6
"3110043O21Rik",3
"3110045C21Rik",1
"3110052M02Rik",15
"3110056K07Rik",3
"3110057O12Rik",10
"3110062M04Rik",4
"3110070M22Rik",11
"3110082I17Rik",7
"3110083C13Rik",15
"3222401L13Rik",5
"3300002A11Rik",15
"3300002I08Rik",7
"3300005D01Rik",11
"3632451O06Rik",1
"3830403N18Rik",1
"3830406C13Rik",4
"3830408C21Rik",13
"3930402G23Rik",11
"4430402I18Rik",12
"4631405J19Rik",1
"4631405K08Rik",15
"4632404H12Rik",11
"4632411P08Rik",11
"4632415L05Rik",7
"4632419I22Rik",1
"4632427E13Rik",10
"4632428C04Rik",7
"4632428N05Rik",13
"4632434I11Rik",7
"4731419I09Rik",11
"4732414G09Rik",1
"4732440D04Rik",13
"4732487G21Rik",15
"4732491K20Rik",15
"4831440E17Rik",4
"4833412C05Rik",1
"4833417C18Rik",7
"4833418N02Rik",6
"4833420G17Rik",16
"4833422C13Rik",12
"4833423E24Rik",15
"4833424O15Rik",15
"4833427G06Rik",13
"4833439L19Rik",4
"4921507P07Rik",1
"4921514A10Rik",1
"4921524J17Rik",3
"4921530L18Rik",11
"4921531C22Rik",5
"4922501C03Rik",9
"4922501L14Rik",15
"4930402H24Rik",14
"4930403O15Rik",2
"4930404I05Rik",1
"4930404N11Rik",3
"4930405A21Rik",11
"4930412C18Rik",8
"4930417H01Rik",15
"4930422G04Rik",1
"4930426I24Rik",11
"4930427A07Rik",1
"4930429B21Rik",11
"4930429F24Rik",12
"4930430E12Rik",12
"4930430F08Rik",4
"4930432K21Rik",15
"4930441O14Rik",15
"4930444P10Rik",15
"4930451C15Rik",13
"4930451G09Rik",15
"4930452B06Rik",3
"4930453N24Rik",3
"4930455G09Rik",12
"4930455H04Rik",12
"4930470G03Rik",11
"4930480K23Rik",15
"4930481A15Rik",5
"4930481B07Rik",11
"4930486L24Rik",15
"4930500J02Rik",15
"4930503L19Rik",16
"4930506C21Rik",15
"4930506M07Rik",3
"4930507D05Rik",15
"4930509G22Rik",12
"4930513N10Rik",16
"4930515G01Rik",15
"4930518I15Rik",11
"4930520O04Rik",10
"4930522L14Rik",7
"4930523C07Rik",13
"4930524J08Rik",15
"4930524L23Rik",15
"4930524O07Rik",15
"4930525G20Rik",8
"4930529M08Rik",11
"4930532G15Rik",15
"4930533K18Rik",15
"4930538E20Rik",15
"4930539J05Rik",12
"4930540M05Rik",15
"4930546H06Rik",10
"4930547M16Rik",15
"4930550C14Rik",1
"4930550G17Rik",11
"4930556M19Rik",10
"4930558J18Rik",1
"4930562C15Rik",1
"4930562F07Rik",1
"4930563E22Rik",11
"4930570N19Rik",15
"4930577N17Rik",15
"4930578C19Rik",13
"4930578M01Rik",1
"4930579G18Rik",1
"4930579G24Rik",1
"4930579K19Rik",8
"4930580A09Rik",15
"4930581F22Rik",4
"4930594M22Rik",12
"4930597O21Rik",15
"4930599N23Rik",7
"4931406C07Rik",9
"4931406P16Rik",9
"4931414P19Rik",16
"4931422A03Rik",15
"4931428F04Rik",5
"4931429I11Rik",13
"4931440P22Rik",16
"4932418E24Rik",15
"4932438A13Rik",9
"4932443I19Rik",13
"4932443L11Rik",12
"4933400F03Rik",15
"4933404O12Rik",15
"4933405D12Rik",12
"4933406C10Rik",5
"4933406P04Rik",15
"4933407K13Rik",1
"4933408B17Rik",15
"4933408J17Rik",15
"4933411K20Rik",9
"4933415A04Rik",11
"4933421O10Rik",16
"4933424M12Rik",12
"4933426M11Rik",4
"4933427D14Rik",7
"4933429H19Rik",15
"4933431E20Rik",13
"4933431K23Rik",1
"4933433G15Rik",13
"4933434E20Rik",14
"4933436C20Rik",10
"4933439C10Rik",2
"4933439K11Rik",10
"5031414D18Rik",15
"5031425E22Rik",14
"5031434O11Rik",16
"5031439G07Rik",6
"5033403F01Rik",15
"5033411D12Rik",10
"5033430I15Rik",11
"5330413P13Rik",1
"5330417C22Rik",5
"5330426P16Rik",15
"5330430P22Rik",12
"5330439K02Rik",11
"5430400D12Rik",1
"5430402O13Rik",8
"5430403G16Rik",7
"5430405H02Rik",4
"5430416N02Rik",10
"5430416O09Rik",6
"5430417L22Rik",14
"5430421N21Rik",13
"5430427O19Rik",13
"5430435G22Rik",11
"5530601H04Rik",9
"5730405O15Rik",1
"5730409E04Rik",7
"5730420D15Rik",15
"5730422E09Rik",11
"5730446D14Rik",1
"5730455P16Rik",10
"5730480H06Rik",9
"5730507C01Rik",15
"5730508B09Rik",16
"5730522E02Rik",1
"5730559C18Rik",8
"5730577I03Rik",13
"5730596B20Rik",12
"5830415F09Rik",9
"5830416P10Rik",15
"5830418K08Rik",10
"5830428H23Rik",2
"5830432E09Rik",15
"5830444B04Rik",8
"5830454E08Rik",8
"5930412G12Rik",15
"6030408B16Rik",13
"6030442K20Rik",15
"6030443J06Rik",15
"6030455H03Rik",15
"6030458C11Rik",9
"6230400D17Rik",4
"6330403A02Rik",15
"6330403K07Rik",7
"6330403L08Rik",16
"6330403N20Rik",15
"6330408A02Rik",2
"6330409D20Rik",15
"6330416G13Rik",6
"6330418K02Rik",2
"6330419J24Rik",2
"6330562C20Rik",16
"6430531B16Rik",15
"6430548M08Rik",15
"6430550D23Rik",15
"6430562O15Rik",15
"6430573F11Rik",11
"6430590A07Rik",14
"6430710C18Rik",3
"6530402F18Rik",15
"6530403G13Rik",15
"6720401G13Rik",1
"6720427I07Rik",6
"6720483E21Rik",15
"6720489N17Rik",15
"6820408C15Rik",7
"8030451A03Rik",15
"8030453O22Rik",15
"8030462N17Rik",15
"8430403D17Rik",12
"8430408G22Rik",3
"8430419K02Rik",15
"8430419L09Rik",10
"8430427H17Rik",16
"8430429K09Rik",13
"9030025P20Rik",11
"9030407P20Rik",16
"9030612E09Rik",15
"9030617O03Rik",11
"9030622O22Rik",5
"9030624G23Rik",11
"9030624J02Rik",7
"9130008F23Rik",10
"9130011E15Rik",13
"9130017K11Rik",16
"9130019O22Rik",16
"9130020K20Rik",5
"9130023H24Rik",1
"9130206I24Rik",13
"9130221H12Rik",1
"9130230L23Rik",11
"9130230N09Rik",16
"9130401M01Rik",10
"9230104L09Rik",13
"9230110C19Rik",15
"9230111E07Rik",16
"9230112E08Rik",15
"9230114K14Rik",7
"9230115E21Rik",1
"9230116N13Rik",11
"9230117E06Rik",14
"9330020H09Rik",3
"9330101J02Rik",15
"9330104G04Rik",12
"9330111N05Rik",11
"9330136K24Rik",12
"9330151L19Rik",16
"9330158H04Rik",1
"9330159F19Rik",1
"9330159M07Rik",1
"9330160F10Rik",6
"9330162012Rik",11
"9330175E14Rik",15
"9330182L06Rik",9
"9430008C03Rik",7
"9430015G10Rik",10
"9430016H08Rik",6
"9430020K01Rik",4
"9430023L20Rik",9
"9430037G07Rik",1
"9430038I01Rik",6
"9430065F17Rik",3
"9430091E24Rik",15
"9530003J23Rik",3
"9530026P05Rik",5
"9530027J09Rik",11
"9530034E10Rik",15
"9530036O11Rik",7
"9530046B11Rik",15
"9530048J24Rik",10
"9530051G07Rik",11
"9530052C20Rik",15
"9530068E07Rik",5
"9530077C05Rik",5
"9530082P21Rik",4
"9630013D21Rik",1
"9630033F20Rik",7
"9830107B12Rik",15
"9830147E19Rik",16
"9930012K11Rik",8
"9930013L23Rik",1
"9930014A18Rik",6
"9930021J03Rik",9
"9930104L06Rik",7
"9930111J21Rik1",12
"9930111J21Rik2",11
"A030003K02Rik",1
"A030009H04Rik",4
"A130010J15Rik",10
"A130014A01Rik",8
"A130049A11Rik",1
"A130050O07Rik",1
"A130051J06Rik",12
"A130066N16Rik",15
"A230005M16Rik",15
"A230046K03Rik",16
"A230050P20Rik",5
"A230056P14Rik",3
"A230059L01Rik",1
"A230065H16Rik",15
"A230072C01Rik",11
"A230072E10Rik",5
"A230083N12Rik",8
"A230087F16Rik",12
"A230107N01Rik",15
"A2m",3
"A330008L17Rik",1
"A330009N23Rik",1
"A330017A19Rik",15
"A330021E22Rik",10
"A330023F24Rik",13
"A330032B11Rik",15
"A330033J07Rik",15
"A330035P11Rik",12
"A330040F15Rik",11
"A330041J22Rik",15
"A330048O09Rik",15
"A330050B17Rik",8
"A330069E16Rik",4
"A330076H08Rik",7
"A330102I10Rik",15
"A430005L14Rik",9
"A430018G15Rik",6
"A430033K04Rik",7
"A430035B10Rik",10
"A430046D13Rik",8
"A430078I02Rik",1
"A430093F15Rik",15
"A430104N18Rik",12
"A430105I19Rik",7
"A430105J06Rik",16
"A430106G13Rik",13
"A430108G06Rik",15
"A430110L20Rik",12
"A530013C23Rik",15
"A530017D24Rik",9
"A530020G20Rik",10
"A530054K11Rik",5
"A530072M11Rik",12
"A530083I20Rik",15
"A530084C06Rik",13
"A630001G21Rik",4
"A630007B06Rik",10
"A630014C17Rik",15
"A630033H20Rik",12
"A630052C17Rik",3
"A730011C13Rik",8
"A730015C16Rik",11
"A730017C20Rik",1
"A730017L22Rik",8
"A730020E08Rik",13
"A730046J19Rik",15
"A730049H05Rik",4
"A730071L15Rik",16
"A730081D07Rik",15
"A730085K08Rik",6
"A830009L08Rik",1
"A830010M20Rik",16
"A830018L16Rik",1
"A830035O19Rik",1
"A830052D11Rik",15
"A830073O21Rik",11
"A830080D01Rik",9
"A830082K12Rik",15
"A930001A20Rik",11
"A930001C03Rik",12
"A930003A15Rik",15
"A930004D18Rik",12
"A930005H10Rik",13
"A930006K02Rik",9
"A930007I19Rik",12
"A930011G23Rik",15
"A930012O16Rik",15
"A930013B10Rik",15
"A930015D03Rik",13
"A930024E05Rik",8
"A930024N18Rik",15
"A930028C08Rik",12
"A930029G22Rik",1
"A930033H14Rik",1
"AA386476",15
"AA415398",8
"AA465934",6
"AA467197",11
"AA474331",5
"AA474408",15
"AA543186",11
"AA986860",9
"AA987161",3
"Aaas",7
"Aacs",4
"Aadac",7
"Aaed1",7
"Aagab",2
"Aak1",16
"Aamdc",12
"Aamp",5
"Aar2",2
"Aard",11
"Aars",9
"Aars2",3
"Aarsd1",13
"Aasdh",2
"Aasdhppt",3
"Aass",7
"Aatf",8
"Aatk",13
"AB041803",13
"AB124611",15
"Abat",15
"Abca1",3
"Abca13",10
"Abca14",15
"Abca17",4
"Abca2",6
"Abca3",5
"Abca4",15
"Abca5",1
"Abca6",15
"Abca7",6
"Abca8a",15
"Abca8b",1
"Abca9",15
"Abcb10",4
"Abcb1a",1
"Abcb1b",13
"Abcb4",12
"Abcb6",10
"Abcb7",14
"Abcb8",9
"Abcb9",13
"Abcc1",16
"Abcc10",8
"Abcc12",15
"Abcc3",5
"Abcc4",16
"Abcc5",3
"Abcc6",11
"Abcc8",15
"Abcc9",15
"Abcd1",3
"Abcd2",15
"Abcd3",6
"Abcd4",9
"Abce1",10
"Abcf1",9
"Abcf2",10
"Abcf3",4
"Abcg1",13
"Abcg2",1
"Abcg3",11
"Abhd1",7
"Abhd10",2
"Abhd11",3
"Abhd12",7
"Abhd13",7
"Abhd14a",3
"Abhd14b",16
"Abhd15",15
"Abhd16a",9
"Abhd17a",5
"Abhd17b",8
"Abhd17c",5
"Abhd2",13
"Abhd3",16
"Abhd4",6
"Abhd5",3
"Abhd6",10
"Abhd8",9
"Abi1",8
"Abi2",14
"Abi3",13
"Abi3bp",16
"Abl1",5
"Abl2",4
"Ablim1",2
"Ablim2",12
"Ablim3",11
"Abr",10
"Abra",1
"Abracl",2
"Abt1",3
"Abtb1",10
"Abtb2",1
"AC122290.1",15
"AC158802.1",11
"Acaa1a",5
"Acaa1b",15
"Acaa2",14
"Acaca",13
"Acacb",13
"Acad10",8
"Acad11",10
"Acad12",13
"Acad8",3
"Acad9",4
"Acadl",7
"Acadm",6
"Acads",5
"Acadsb",5
"Acadvl",9
"Acan",15
"Acap1",15
"Acap2",14
"Acap3",6
"Acat1",3
"Acat2",3
"Acat3",1
"Acbd3",10
"Acbd4",5
"Acbd5",10
"Acbd6",6
"Acbd7",8
"Accs",5
"Acd",10
"Ace",8
"Ace2",6
"Acer2",10
"Acer3",5
"Ache",15
"Acin1",10
"Ackr2",11
"Ackr3",1
"Ackr4",15
"Acly",15
"Acn9",10
"Acnat1",7
"Aco1",14
"Aco2",9
"Acot1",9
"Acot10",13
"Acot11",14
"Acot13",3
"Acot2",9
"Acot6",12
"Acot7",5
"Acot8",2
"Acot9",4
"Acox1",14
"Acox2",15
"Acox3",5
"Acoxl",14
"Acp1",10
"Acp2",5
"Acp5",1
"Acp6",7
"Acpl2",2
"Acpp",12
"Acpt",15
"Acr",15
"Acrbp",10
"Acsbg1",12
"Acsf2",11
"Acsf3",10
"Acsl1",10
"Acsl3",10
"Acsl4",5
"Acsl5",5
"Acsm1",15
"Acsm3",15
"Acss1",14
"Acss2",3
"Acss3",5
"Acta1",12
"Acta2",1
"Actb",3
"Actbl2",15
"Actc1",1
"Actg1",1
"Actg2",12
"Actl6a",10
"Actn1",16
"Actn2",1
"Actn4",16
"Actr10",7
"Actr1a",8
"Actr1b",3
"Actr2",5
"Actr3",10
"Actr5",7
"Actr6",3
"Actr8",6
"Acvr1",9
"Acvr1b",9
"Acvr1c",10
"Acvr2a",9
"Acvr2b",6
"Acvrl1",1
"Acy1",3
"Acy3",13
"Acyp1",14
"Acyp2",2
"Ada",12
"Adal",10
"Adam10",2
"Adam11",13
"Adam12",11
"Adam15",1
"Adam17",8
"Adam19",5
"Adam1a",15
"Adam22",14
"Adam23",15
"Adam28",15
"Adam32",12
"Adam33",12
"Adam4",12
"Adam5",15
"Adam8",16
"Adam9",6
"Adamdec1",15
"Adamts1",2
"Adamts10",16
"Adamts12",15
"Adamts14",1
"Adamts15",8
"Adamts17",12
"Adamts18",15
"Adamts19",1
"Adamts2",4
"Adamts20",1
"Adamts3",3
"Adamts4",15
"Adamts5",12
"Adamts6",9
"Adamts7",1
"Adamts8",13
"Adamts9",1
"Adamtsl1",10
"Adamtsl2",15
"Adamtsl3",13
"Adamtsl4",13
"Adamtsl5",3
"Adap1",1
"Adap2",15
"Adar",5
"Adarb1",1
"Adat1",12
"Adat2",10
"Adat3",7
"Adc",5
"Adck1",4
"Adck2",14
"Adck3",8
"Adck4",14
"Adck5",3
"Adcy2",1
"Adcy3",11
"Adcy4",1
"Adcy5",1
"Adcy6",14
"Adcy7",5
"Adcy8",1
"Adcy9",15
"Add1",5
"Add2",15
"Add3",10
"Adgb",13
"Adh1",1
"Adh5",9
"Adh7",13
"Adhfe1",3
"Adi1",2
"Adig",13
"Adipor1",3
"Adipor2",15
"Adk",5
"Adm",15
"Adnp",1
"Adnp2",9
"Ado",8
"Adora1",3
"Adora2a",1
"Adora2b",4
"Adora3",16
"Adpgk",9
"Adprh",8
"Adprhl2",2
"Adprm",13
"Adra1a",13
"Adra1b",12
"Adra2a",15
"Adrb1",14
"Adrb2",15
"Adrb3",11
"Adrbk1",9
"Adrbk2",5
"Adrm1",9
"Adsl",2
"Adss",10
"Adssl1",5
"Adtrp",12
"Aebp1",7
"Aebp2",10
"Aen",14
"Aes",16
"AF251705",15
"Afap1",11
"Afap1l1",9
"Afap1l2",1
"Aff1",5
"Aff3",1
"Aff4",10
"Afg3l1",10
"Afg3l2",8
"Afm",1
"Afmid",15
"Afp",11
"Aftph",7
"Aga",8
"Agap1",7
"Agap2",15
"Agap3",5
"Agbl2",11
"Agbl3",5
"Agbl4",1
"Agbl5",2
"Ager",5
"Agfg1",6
"Agfg2",10
"Aggf1",7
"Agk",4
"Agl",16
"Agmo",7
"Ago1",6
"Ago2",10
"Ago3",10
"Ago4",5
"Agpat1",16
"Agpat2",3
"Agpat3",9
"Agpat4",8
"Agpat5",10
"Agpat6",10
"Agpat9",11
"Agps",14
"Agr2",15
"Agr3",15
"Agrn",1
"Agrp",15
"Agt",7
"Agtpbp1",4
"Agtr1a",15
"Agtr1b",15
"Agtrap",4
"Ahctf1",10
"Ahcy",16
"Ahcyl1",1
"Ahcyl2",5
"Ahdc1",1
"Ahi1",6
"Ahnak",5
"Ahnak2",12
"Ahr",1
"Ahsa1",5
"Ahsa2",7
"AI182371",6
"AI314180",14
"AI317395",13
"AI413582",13
"AI429214",15
"AI462493",3
"AI464131",4
"AI467606",8
"AI480526",16
"AI504432",1
"AI597468",6
"AI597479",7
"AI606181",5
"AI607873",3
"AI661453",5
"AI662270",15
"AI836003",13
"AI837181",6
"AI838599",1
"AI846148",7
"AI987944",8
"Aida",5
"Aif1",15
"Aif1l",6
"Aifm1",7
"Aifm2",3
"Aifm3",2
"Aig1",14
"Aim1",13
"Aim1l",15
"Aim2",15
"Aimp1",3
"Aimp2",8
"Aip",4
"Airn",4
"Ajuba",5
"AK010878",14
"Ak1",8
"AK129341",10
"AK157302",15
"Ak2",2
"Ak3",14
"Ak4",3
"Ak5",12
"Ak7",11
"Ak8",15
"Ak9",5
"Akap1",9
"Akap10",8
"Akap11",5
"Akap12",7
"Akap13",10
"Akap14",13
"Akap17b",7
"Akap2",1
"Akap5",7
"Akap6",1
"Akap7",6
"Akap8",6
"Akap8l",14
"Akap9",10
"Akip1",14
"Akirin1",3
"Akirin2",10
"Akna",9
"Akr1a1",2
"Akr1b10",3
"Akr1b3",5
"Akr1b8",5
"Akr1c12",11
"Akr1c13",13
"Akr1c14",12
"Akr1c19",3
"Akr1e1",2
"Akr7a5",8
"Akt1",5
"Akt1s1",16
"Akt2",3
"Akt3",1
"Aktip",2
"Alad",2
"Alas1",4
"Alas2",9
"Alb",7
"Alcam",9
"Aldh16a1",2
"Aldh18a1",12
"Aldh1a1",13
"Aldh1a2",15
"Aldh1a7",2
"Aldh1b1",1
"Aldh1l1",4
"Aldh1l2",15
"Aldh2",6
"Aldh3a1",13
"Aldh3a2",14
"Aldh3b1",13
"Aldh3b2",15
"Aldh4a1",2
"Aldh5a1",4
"Aldh6a1",12
"Aldh7a1",8
"Aldh9a1",10
"Aldoa",3
"Aldoart1",15
"Aldoart2",15
"Aldoc",3
"Alg1",2
"Alg10b",11
"Alg11",4
"Alg12",11
"Alg13",7
"Alg14",3
"Alg2",4
"Alg3",7
"Alg5",14
"Alg6",9
"Alg8",4
"Alg9",7
"Alkbh1",3
"Alkbh2",4
"Alkbh3",9
"Alkbh4",8
"Alkbh5",3
"Alkbh6",3
"Alkbh7",3
"Alkbh8",4
"Alms1",10
"Alox12",1
"Alox15",15
"Alox5",15
"Alox5ap",7
"Alox8",15
"Alpk1",15
"Alpk3",8
"Alpl",4
"Als2",9
"Als2cl",4
"Alyref",5
"Alyref2",5
"Amacr",8
"Ambra1",6
"Amd1",9
"Amd2",1
"Amdhd2",6
"Amer1",9
